# MAPbI3 n=3 superfluid scan | Eg=2.178282 eV  Ex=1.991594 eV  binding=186.7 meV | densities include spin factor SPIN_DEG=2
# dmu_eV  kx_invA  ky_invA  f_v  f_c  absDelta_eV  e_minus_eV  epsr_v_eV  epsr_c_eV
1.974100e+00 7.236655e-01 6.636655e-01 1.000000e+00 1.032336e-20 1.523214e-10 -5.416265e-01 -4.395356e-01 3.033732e+00
1.974100e+00 7.236655e-01 6.786655e-01 1.000000e+00 7.846763e-21 1.388853e-10 -5.562071e-01 -4.541162e-01 3.087858e+00
1.974100e+00 7.236655e-01 6.936655e-01 1.000000e+00 6.025660e-21 1.266776e-10 -5.686632e-01 -4.665723e-01 3.139443e+00
1.974100e+00 7.236655e-01 7.086655e-01 1.000000e+00 4.681412e-21 1.156907e-10 -5.792158e-01 -4.771248e-01 3.187844e+00
1.974100e+00 7.236655e-01 7.236655e-01 1.000000e+00 3.683931e-21 1.058873e-10 -5.881122e-01 -4.860213e-01 3.232648e+00
1.974100e+00 7.236655e-01 7.386655e-01 1.000000e+00 2.939764e-21 9.721899e-11 -5.955952e-01 -4.935043e-01 3.273656e+00
1.974100e+00 7.236655e-01 7.536655e-01 1.000000e+00 2.382076e-21 8.963581e-11 -6.018858e-01 -4.997949e-01 3.310859e+00
1.974100e+00 7.236655e-01 7.686655e-01 1.000000e+00 1.962745e-21 8.308456e-11 -6.071769e-01 -5.050860e-01 3.344390e+00
1.974100e+00 7.236655e-01 7.836655e-01 1.000000e+00 1.645940e-21 7.748552e-11 -6.116319e-01 -5.095410e-01 3.374472e+00
1.974100e+00 7.236655e-01 7.986655e-01 1.000000e+00 1.400982e-21 7.263483e-11 -6.153872e-01 -5.132963e-01 3.401371e+00
1.974100e+00 7.386655e-01 1.986655e-01 1.000000e+00 1.124047e-21 6.703817e-11 -6.235944e-01 -5.215035e-01 3.452136e+00
1.974100e+00 7.386655e-01 2.136655e-01 1.000000e+00 1.322242e-21 7.153234e-11 -6.197082e-01 -5.176173e-01 3.423676e+00
1.974100e+00 7.386655e-01 2.286655e-01 1.000000e+00 1.576458e-21 7.665911e-11 -6.151142e-01 -5.130233e-01 3.391811e+00
1.974100e+00 7.386655e-01 2.436655e-01 1.000000e+00 1.910768e-21 8.260660e-11 -6.096768e-01 -5.075858e-01 3.356292e+00
1.974100e+00 7.386655e-01 2.586655e-01 1.000000e+00 2.352889e-21 8.944487e-11 -6.032338e-01 -5.011429e-01 3.316931e+00
1.974100e+00 7.386655e-01 2.736655e-01 1.000000e+00 2.939764e-21 9.721899e-11 -5.955952e-01 -4.935043e-01 3.273656e+00
1.974100e+00 7.386655e-01 2.886655e-01 1.000000e+00 3.722430e-21 1.059717e-10 -5.865441e-01 -4.844532e-01 3.226554e+00
1.974100e+00 7.386655e-01 3.036655e-01 1.000000e+00 4.771820e-21 1.157450e-10 -5.758445e-01 -4.737536e-01 3.175908e+00
1.974100e+00 7.386655e-01 3.186655e-01 1.000000e+00 6.185896e-21 1.265708e-10 -5.632584e-01 -4.611675e-01 3.122215e+00
1.974100e+00 7.386655e-01 3.336655e-01 1.000000e+00 8.097765e-21 1.384521e-10 -5.485769e-01 -4.464860e-01 3.066183e+00
1.974100e+00 7.386655e-01 3.486655e-01 1.000000e+00 1.068346e-20 1.513401e-10 -5.316695e-01 -4.295786e-01 3.008714e+00
1.974100e+00 7.386655e-01 3.636655e-01 1.000000e+00 1.416622e-20 1.651103e-10 -5.125479e-01 -4.104570e-01 2.950869e+00
1.974100e+00 7.386655e-01 3.786655e-01 1.000000e+00 1.881100e-20 1.795456e-10 -4.914377e-01 -3.893468e-01 2.893841e+00
1.974100e+00 7.386655e-01 3.936655e-01 1.000000e+00 2.489757e-20 1.943284e-10 -4.688371e-01 -3.667462e-01 2.838920e+00
1.974100e+00 7.386655e-01 4.086655e-01 1.000000e+00 3.265421e-20 2.090413e-10 -4.455426e-01 -3.434517e-01 2.787460e+00
1.974100e+00 7.386655e-01 4.236655e-01 1.000000e+00 4.213122e-20 2.231709e-10 -4.226220e-01 -3.205310e-01 2.740834e+00
1.974100e+00 7.386655e-01 4.386655e-01 1.000000e+00 5.300933e-20 2.361171e-10 -4.013334e-01 -2.992425e-01 2.700395e+00
1.974100e+00 7.386655e-01 4.536655e-01 1.000000e+00 6.439358e-20 2.472148e-10 -3.830004e-01 -2.809094e-01 2.667402e+00
1.974100e+00 7.386655e-01 4.686655e-01 1.000000e+00 7.473723e-20 2.557836e-10 -3.688642e-01 -2.667733e-01 2.642957e+00
1.974100e+00 7.386655e-01 4.836655e-01 1.000000e+00 8.209543e-20 2.612141e-10 -3.599386e-01 -2.578477e-01 2.627921e+00
1.974100e+00 7.386655e-01 4.986655e-01 1.000000e+00 8.477479e-20 2.630762e-10 -3.568866e-01 -2.547957e-01 2.622846e+00
1.974100e+00 7.386655e-01 5.136655e-01 1.000000e+00 8.209543e-20 2.612141e-10 -3.599386e-01 -2.578477e-01 2.627921e+00
1.974100e+00 7.386655e-01 5.286655e-01 1.000000e+00 7.473723e-20 2.557836e-10 -3.688642e-01 -2.667733e-01 2.642957e+00
1.974100e+00 7.386655e-01 5.436655e-01 1.000000e+00 6.439358e-20 2.472148e-10 -3.830004e-01 -2.809094e-01 2.667402e+00
1.974100e+00 7.386655e-01 5.586655e-01 1.000000e+00 5.300933e-20 2.361171e-10 -4.013334e-01 -2.992425e-01 2.700395e+00
1.974100e+00 7.386655e-01 5.736655e-01 1.000000e+00 4.213122e-20 2.231709e-10 -4.226220e-01 -3.205310e-01 2.740834e+00
1.974100e+00 7.386655e-01 5.886655e-01 1.000000e+00 3.265421e-20 2.090413e-10 -4.455426e-01 -3.434517e-01 2.787460e+00
1.974100e+00 7.386655e-01 6.036655e-01 1.000000e+00 2.489757e-20 1.943284e-10 -4.688371e-01 -3.667462e-01 2.838920e+00
1.974100e+00 7.386655e-01 6.186655e-01 1.000000e+00 1.881100e-20 1.795456e-10 -4.914377e-01 -3.893468e-01 2.893841e+00
1.974100e+00 7.386655e-01 6.336655e-01 1.000000e+00 1.416622e-20 1.651103e-10 -5.125479e-01 -4.104570e-01 2.950869e+00
1.974100e+00 7.386655e-01 6.486655e-01 1.000000e+00 1.068346e-20 1.513401e-10 -5.316695e-01 -4.295786e-01 3.008714e+00
1.974100e+00 7.386655e-01 6.636655e-01 1.000000e+00 8.097765e-21 1.384521e-10 -5.485769e-01 -4.464860e-01 3.066183e+00
1.974100e+00 7.386655e-01 6.786655e-01 1.000000e+00 6.185896e-21 1.265708e-10 -5.632584e-01 -4.611675e-01 3.122215e+00
1.974100e+00 7.386655e-01 6.936655e-01 1.000000e+00 4.771820e-21 1.157450e-10 -5.758445e-01 -4.737536e-01 3.175908e+00
1.974100e+00 7.386655e-01 7.086655e-01 1.000000e+00 3.722430e-21 1.059717e-10 -5.865441e-01 -4.844532e-01 3.226554e+00
1.974100e+00 7.386655e-01 7.236655e-01 1.000000e+00 2.939764e-21 9.721899e-11 -5.955952e-01 -4.935043e-01 3.273656e+00
1.974100e+00 7.386655e-01 7.386655e-01 1.000000e+00 2.352889e-21 8.944487e-11 -6.032338e-01 -5.011429e-01 3.316931e+00
1.974100e+00 7.386655e-01 7.536655e-01 1.000000e+00 1.910768e-21 8.260660e-11 -6.096768e-01 -5.075858e-01 3.356292e+00
1.974100e+00 7.386655e-01 7.686655e-01 1.000000e+00 1.576458e-21 7.665911e-11 -6.151142e-01 -5.130233e-01 3.391811e+00
1.974100e+00 7.386655e-01 7.836655e-01 1.000000e+00 1.322242e-21 7.153234e-11 -6.197082e-01 -5.176173e-01 3.423676e+00
1.974100e+00 7.386655e-01 7.986655e-01 1.000000e+00 1.124047e-21 6.703817e-11 -6.235944e-01 -5.215035e-01 3.452136e+00
1.974100e+00 7.536655e-01 1.986655e-01 1.000000e+00 9.151071e-22 6.211713e-11 -6.305820e-01 -5.284911e-01 3.499018e+00
1.974100e+00 7.536655e-01 2.136655e-01 1.000000e+00 1.077276e-21 6.627786e-11 -6.265722e-01 -5.244813e-01 3.468938e+00
1.974100e+00 7.536655e-01 2.286655e-01 1.000000e+00 1.283946e-21 7.098051e-11 -6.218457e-01 -5.197548e-01 3.435259e+00
1.974100e+00 7.536655e-01 2.436655e-01 1.000000e+00 1.554446e-21 7.640189e-11 -6.162675e-01 -5.141766e-01 3.397756e+00
1.974100e+00 7.536655e-01 2.586655e-01 1.000000e+00 1.910768e-21 8.260660e-11 -6.096768e-01 -5.075858e-01 3.356292e+00
1.974100e+00 7.536655e-01 2.736655e-01 1.000000e+00 2.382076e-21 8.963581e-11 -6.018858e-01 -4.997949e-01 3.310859e+00
1.974100e+00 7.536655e-01 2.886655e-01 1.000000e+00 3.008490e-21 9.752902e-11 -5.926823e-01 -4.905914e-01 3.261622e+00
1.974100e+00 7.536655e-01 3.036655e-01 1.000000e+00 3.845497e-21 1.063252e-10 -5.818368e-01 -4.797458e-01 3.208942e+00
1.974100e+00 7.536655e-01 3.186655e-01 1.000000e+00 4.969186e-21 1.160526e-10 -5.691208e-01 -4.670299e-01 3.153383e+00
1.974100e+00 7.536655e-01 3.336655e-01 1.000000e+00 6.481981e-21 1.267117e-10 -5.543381e-01 -4.522472e-01 3.095700e+00
1.974100e+00 7.536655e-01 3.486655e-01 1.000000e+00 8.517713e-21 1.382528e-10 -5.373722e-01 -4.352813e-01 3.036821e+00
1.974100e+00 7.536655e-01 3.636655e-01 1.000000e+00 1.124355e-20 1.505570e-10 -5.182483e-01 -4.161574e-01 2.977814e+00
1.974100e+00 7.536655e-01 3.786655e-01 1.000000e+00 1.485389e-20 1.634209e-10 -4.972013e-01 -3.951104e-01 2.919863e+00
1.974100e+00 7.536655e-01 3.936655e-01 1.000000e+00 1.954783e-20 1.765531e-10 -4.747312e-01 -3.726403e-01 2.864235e+00
1.974100e+00 7.536655e-01 4.086655e-01 1.000000e+00 2.547764e-20 1.895757e-10 -4.516262e-01 -3.495353e-01 2.812255e+00
1.974100e+00 7.536655e-01 4.236655e-01 1.000000e+00 3.265497e-20 2.020326e-10 -4.289361e-01 -3.268452e-01 2.765268e+00
1.974100e+00 7.536655e-01 4.386655e-01 1.000000e+00 4.081470e-20 2.133991e-10 -4.078936e-01 -3.058027e-01 2.724590e+00
1.974100e+00 7.536655e-01 4.536655e-01 1.000000e+00 4.927597e-20 2.231039e-10 -3.897929e-01 -2.877020e-01 2.691452e+00
1.974100e+00 7.536655e-01 4.686655e-01 1.000000e+00 5.690257e-20 2.305712e-10 -3.758471e-01 -2.737562e-01 2.666927e+00
1.974100e+00 7.536655e-01 4.836655e-01 1.000000e+00 6.229566e-20 2.352914e-10 -3.670461e-01 -2.649552e-01 2.651853e+00
1.974100e+00 7.536655e-01 4.986655e-01 1.000000e+00 6.425319e-20 2.369077e-10 -3.640374e-01 -2.619464e-01 2.646766e+00
1.974100e+00 7.536655e-01 5.136655e-01 1.000000e+00 6.229566e-20 2.352914e-10 -3.670461e-01 -2.649552e-01 2.651853e+00
1.974100e+00 7.536655e-01 5.286655e-01 1.000000e+00 5.690257e-20 2.305712e-10 -3.758471e-01 -2.737562e-01 2.666927e+00
1.974100e+00 7.536655e-01 5.436655e-01 1.000000e+00 4.927597e-20 2.231039e-10 -3.897929e-01 -2.877020e-01 2.691452e+00
1.974100e+00 7.536655e-01 5.586655e-01 1.000000e+00 4.081470e-20 2.133991e-10 -4.078936e-01 -3.058027e-01 2.724590e+00
1.974100e+00 7.536655e-01 5.736655e-01 1.000000e+00 3.265497e-20 2.020326e-10 -4.289361e-01 -3.268452e-01 2.765268e+00
1.974100e+00 7.536655e-01 5.886655e-01 1.000000e+00 2.547764e-20 1.895757e-10 -4.516262e-01 -3.495353e-01 2.812255e+00
1.974100e+00 7.536655e-01 6.036655e-01 1.000000e+00 1.954783e-20 1.765531e-10 -4.747312e-01 -3.726403e-01 2.864235e+00
1.974100e+00 7.536655e-01 6.186655e-01 1.000000e+00 1.485389e-20 1.634209e-10 -4.972013e-01 -3.951104e-01 2.919863e+00
1.974100e+00 7.536655e-01 6.336655e-01 1.000000e+00 1.124355e-20 1.505570e-10 -5.182483e-01 -4.161574e-01 2.977814e+00
1.974100e+00 7.536655e-01 6.486655e-01 1.000000e+00 8.517713e-21 1.382528e-10 -5.373722e-01 -4.352813e-01 3.036821e+00
1.974100e+00 7.536655e-01 6.636655e-01 1.000000e+00 6.481981e-21 1.267117e-10 -5.543381e-01 -4.522472e-01 3.095700e+00
1.974100e+00 7.536655e-01 6.786655e-01 1.000000e+00 4.969186e-21 1.160526e-10 -5.691208e-01 -4.670299e-01 3.153383e+00
1.974100e+00 7.536655e-01 6.936655e-01 1.000000e+00 3.845497e-21 1.063252e-10 -5.818368e-01 -4.797458e-01 3.208942e+00
1.974100e+00 7.536655e-01 7.086655e-01 1.000000e+00 3.008490e-21 9.752902e-11 -5.926823e-01 -4.905914e-01 3.261622e+00
1.974100e+00 7.536655e-01 7.236655e-01 1.000000e+00 2.382076e-21 8.963581e-11 -6.018858e-01 -4.997949e-01 3.310859e+00
1.974100e+00 7.536655e-01 7.386655e-01 1.000000e+00 1.910768e-21 8.260660e-11 -6.096768e-01 -5.075858e-01 3.356292e+00
1.974100e+00 7.536655e-01 7.536655e-01 1.000000e+00 1.554446e-21 7.640189e-11 -6.162675e-01 -5.141766e-01 3.397756e+00
1.974100e+00 7.536655e-01 7.686655e-01 1.000000e+00 1.283946e-21 7.098051e-11 -6.218457e-01 -5.197548e-01 3.435259e+00
1.974100e+00 7.536655e-01 7.836655e-01 1.000000e+00 1.077276e-21 6.627786e-11 -6.265722e-01 -5.244813e-01 3.468938e+00
1.974100e+00 7.536655e-01 7.986655e-01 1.000000e+00 9.151071e-22 6.211713e-11 -6.305820e-01 -5.284911e-01 3.499018e+00
1.974100e+00 7.686655e-01 1.986655e-01 1.000000e+00 7.570050e-22 5.783878e-11 -6.365306e-01 -5.344397e-01 3.541840e+00
1.974100e+00 7.686655e-01 2.136655e-01 1.000000e+00 8.911561e-22 6.168528e-11 -6.324068e-01 -5.303159e-01 3.510138e+00
1.974100e+00 7.686655e-01 2.286655e-01 1.000000e+00 1.061495e-21 6.600955e-11 -6.275567e-01 -5.254658e-01 3.474673e+00
1.974100e+00 7.686655e-01 2.436655e-01 1.000000e+00 1.283946e-21 7.098051e-11 -6.218457e-01 -5.197548e-01 3.435259e+00
1.974100e+00 7.686655e-01 2.586655e-01 1.000000e+00 1.576458e-21 7.665911e-11 -6.151142e-01 -5.130233e-01 3.391811e+00
1.974100e+00 7.686655e-01 2.736655e-01 1.000000e+00 1.962745e-21 8.308456e-11 -6.071769e-01 -5.050860e-01 3.344390e+00
1.974100e+00 7.686655e-01 2.886655e-01 1.000000e+00 2.475360e-21 9.029495e-11 -5.978256e-01 -4.957347e-01 3.293230e+00
1.974100e+00 7.686655e-01 3.036655e-01 1.000000e+00 3.159151e-21 9.832759e-11 -5.868378e-01 -4.847469e-01 3.238757e+00
1.974100e+00 7.686655e-01 3.186655e-01 1.000000e+00 4.075274e-21 1.072087e-10 -5.739947e-01 -4.719038e-01 3.181586e+00
1.974100e+00 7.686655e-01 3.336655e-01 1.000000e+00 5.305420e-21 1.169366e-10 -5.591122e-01 -4.570213e-01 3.122506e+00
1.974100e+00 7.686655e-01 3.486655e-01 1.000000e+00 6.955288e-21 1.274621e-10 -5.420879e-01 -4.399970e-01 3.062456e+00
1.974100e+00 7.686655e-01 3.636655e-01 1.000000e+00 9.155236e-21 1.386706e-10 -5.229603e-01 -4.208694e-01 3.002501e+00
1.974100e+00 7.686655e-01 3.786655e-01 1.000000e+00 1.205424e-20 1.503703e-10 -5.019734e-01 -3.998825e-01 2.943812e+00
1.974100e+00 7.686655e-01 3.936655e-01 1.000000e+00 1.580078e-20 1.622891e-10 -4.796290e-01 -3.775381e-01 2.887633e+00
1.974100e+00 7.686655e-01 4.086655e-01 1.000000e+00 2.050143e-20 1.740790e-10 -4.567074e-01 -3.546165e-01 2.835262e+00
1.974100e+00 7.686655e-01 4.236655e-01 1.000000e+00 2.614853e-20 1.853243e-10 -4.342409e-01 -3.321500e-01 2.788014e+00
1.974100e+00 7.686655e-01 4.386655e-01 1.000000e+00 3.251883e-20 1.955535e-10 -4.134372e-01 -3.113463e-01 2.747175e+00
1.974100e+00 7.686655e-01 4.536655e-01 1.000000e+00 3.907499e-20 2.042604e-10 -3.955622e-01 -2.934713e-01 2.713949e+00
1.974100e+00 7.686655e-01 4.686655e-01 1.000000e+00 4.494552e-20 2.109417e-10 -3.818012e-01 -2.797103e-01 2.689381e+00
1.974100e+00 7.686655e-01 4.836655e-01 1.000000e+00 4.907636e-20 2.151562e-10 -3.731213e-01 -2.710304e-01 2.674290e+00
1.974100e+00 7.686655e-01 4.986655e-01 1.000000e+00 5.057174e-20 2.165978e-10 -3.701548e-01 -2.680639e-01 2.669200e+00
1.974100e+00 7.686655e-01 5.136655e-01 1.000000e+00 4.907636e-20 2.151562e-10 -3.731213e-01 -2.710304e-01 2.674290e+00
1.974100e+00 7.686655e-01 5.286655e-01 1.000000e+00 4.494552e-20 2.109417e-10 -3.818012e-01 -2.797103e-01 2.689381e+00
1.974100e+00 7.686655e-01 5.436655e-01 1.000000e+00 3.907499e-20 2.042604e-10 -3.955622e-01 -2.934713e-01 2.713949e+00
1.974100e+00 7.686655e-01 5.586655e-01 1.000000e+00 3.251883e-20 1.955535e-10 -4.134372e-01 -3.113463e-01 2.747175e+00
1.974100e+00 7.686655e-01 5.736655e-01 1.000000e+00 2.614853e-20 1.853243e-10 -4.342409e-01 -3.321500e-01 2.788014e+00
1.974100e+00 7.686655e-01 5.886655e-01 1.000000e+00 2.050143e-20 1.740790e-10 -4.567074e-01 -3.546165e-01 2.835262e+00
1.974100e+00 7.686655e-01 6.036655e-01 1.000000e+00 1.580078e-20 1.622891e-10 -4.796290e-01 -3.775381e-01 2.887633e+00
1.974100e+00 7.686655e-01 6.186655e-01 1.000000e+00 1.205424e-20 1.503703e-10 -5.019734e-01 -3.998825e-01 2.943812e+00
1.974100e+00 7.686655e-01 6.336655e-01 1.000000e+00 9.155236e-21 1.386706e-10 -5.229603e-01 -4.208694e-01 3.002501e+00
1.974100e+00 7.686655e-01 6.486655e-01 1.000000e+00 6.955288e-21 1.274621e-10 -5.420879e-01 -4.399970e-01 3.062456e+00
1.974100e+00 7.686655e-01 6.636655e-01 1.000000e+00 5.305420e-21 1.169366e-10 -5.591122e-01 -4.570213e-01 3.122506e+00
1.974100e+00 7.686655e-01 6.786655e-01 1.000000e+00 4.075274e-21 1.072087e-10 -5.739947e-01 -4.719038e-01 3.181586e+00
1.974100e+00 7.686655e-01 6.936655e-01 1.000000e+00 3.159151e-21 9.832759e-11 -5.868378e-01 -4.847469e-01 3.238757e+00
1.974100e+00 7.686655e-01 7.086655e-01 1.000000e+00 2.475360e-21 9.029495e-11 -5.978256e-01 -4.957347e-01 3.293230e+00
1.974100e+00 7.686655e-01 7.236655e-01 1.000000e+00 1.962745e-21 8.308456e-11 -6.071769e-01 -5.050860e-01 3.344390e+00
1.974100e+00 7.686655e-01 7.386655e-01 1.000000e+00 1.576458e-21 7.665911e-11 -6.151142e-01 -5.130233e-01 3.391811e+00
1.974100e+00 7.686655e-01 7.536655e-01 1.000000e+00 1.283946e-21 7.098051e-11 -6.218457e-01 -5.197548e-01 3.435259e+00
1.974100e+00 7.686655e-01 7.686655e-01 1.000000e+00 1.061495e-21 6.600955e-11 -6.275567e-01 -5.254658e-01 3.474673e+00
1.974100e+00 7.686655e-01 7.836655e-01 1.000000e+00 8.911561e-22 6.168528e-11 -6.324068e-01 -5.303159e-01 3.510138e+00
1.974100e+00 7.686655e-01 7.986655e-01 1.000000e+00 7.570050e-22 5.783878e-11 -6.365306e-01 -5.344397e-01 3.541840e+00
1.974100e+00 7.836655e-01 1.986655e-01 1.000000e+00 6.369948e-22 5.416199e-11 -6.415979e-01 -5.395070e-01 3.580578e+00
1.974100e+00 7.836655e-01 2.136655e-01 1.000000e+00 7.488660e-22 5.769950e-11 -6.373705e-01 -5.352796e-01 3.547303e+00
1.974100e+00 7.836655e-01 2.286655e-01 1.000000e+00 8.911561e-22 6.168528e-11 -6.324068e-01 -5.303159e-01 3.510138e+00
1.974100e+00 7.836655e-01 2.436655e-01 1.000000e+00 1.077276e-21 6.627786e-11 -6.265722e-01 -5.244813e-01 3.468938e+00
1.974100e+00 7.836655e-01 2.586655e-01 1.000000e+00 1.322242e-21 7.153234e-11 -6.197082e-01 -5.176173e-01 3.423676e+00
1.974100e+00 7.836655e-01 2.736655e-01 1.000000e+00 1.645940e-21 7.748552e-11 -6.116319e-01 -5.095410e-01 3.374472e+00
1.974100e+00 7.836655e-01 2.886655e-01 1.000000e+00 2.075682e-21 8.417469e-11 -6.021393e-01 -5.000484e-01 3.321623e+00
1.974100e+00 7.836655e-01 3.036655e-01 1.000000e+00 2.649038e-21 9.163656e-11 -5.910146e-01 -4.889237e-01 3.265605e+00
1.974100e+00 7.836655e-01 3.186655e-01 1.000000e+00 3.417061e-21 9.989652e-11 -5.780484e-01 -4.759575e-01 3.207071e+00
1.974100e+00 7.836655e-01 3.336655e-01 1.000000e+00 4.447601e-21 1.089525e-10 -5.630689e-01 -4.609780e-01 3.146829e+00
1.974100e+00 7.836655e-01 3.486655e-01 1.000000e+00 5.827844e-21 1.187564e-10 -5.459871e-01 -4.438962e-01 3.085822e+00
1.974100e+00 7.836655e-01 3.636655e-01 1.000000e+00 7.664307e-21 1.291981e-10 -5.268544e-01 -4.247635e-01 3.025110e+00
1.974100e+00 7.836655e-01 3.786655e-01 1.000000e+00 1.007708e-20 1.400944e-10 -5.059236e-01 -4.038327e-01 2.965843e+00
1.974100e+00 7.836655e-01 3.936655e-01 1.000000e+00 1.318319e-20 1.511870e-10 -4.836983e-01 -3.816074e-01 2.909245e+00
1.974100e+00 7.836655e-01 4.086655e-01 1.000000e+00 1.706200e-20 1.621471e-10 -4.609511e-01 -3.588602e-01 2.856589e+00
1.974100e+00 7.836655e-01 4.236655e-01 1.000000e+00 2.169665e-20 1.725844e-10 -4.386977e-01 -3.366068e-01 2.809163e+00
1.974100e+00 7.836655e-01 4.386655e-01 1.000000e+00 2.689454e-20 1.820610e-10 -4.181220e-01 -3.160311e-01 2.768227e+00
1.974100e+00 7.836655e-01 4.536655e-01 1.000000e+00 3.221329e-20 1.901110e-10 -4.004627e-01 -2.983718e-01 2.734957e+00
1.974100e+00 7.836655e-01 4.686655e-01 1.000000e+00 3.695138e-20 1.962765e-10 -3.868786e-01 -2.847877e-01 2.710376e+00
1.974100e+00 7.836655e-01 4.836655e-01 1.000000e+00 4.027239e-20 2.001601e-10 -3.783146e-01 -2.762237e-01 2.695286e+00
1.974100e+00 7.836655e-01 4.986655e-01 1.000000e+00 4.147208e-20 2.014873e-10 -3.753884e-01 -2.732975e-01 2.690198e+00
1.974100e+00 7.836655e-01 5.136655e-01 1.000000e+00 4.027239e-20 2.001601e-10 -3.783146e-01 -2.762237e-01 2.695286e+00
1.974100e+00 7.836655e-01 5.286655e-01 1.000000e+00 3.695138e-20 1.962765e-10 -3.868786e-01 -2.847877e-01 2.710376e+00
1.974100e+00 7.836655e-01 5.436655e-01 1.000000e+00 3.221329e-20 1.901110e-10 -4.004627e-01 -2.983718e-01 2.734957e+00
1.974100e+00 7.836655e-01 5.586655e-01 1.000000e+00 2.689454e-20 1.820610e-10 -4.181220e-01 -3.160311e-01 2.768227e+00
1.974100e+00 7.836655e-01 5.736655e-01 1.000000e+00 2.169665e-20 1.725844e-10 -4.386977e-01 -3.366068e-01 2.809163e+00
1.974100e+00 7.836655e-01 5.886655e-01 1.000000e+00 1.706200e-20 1.621471e-10 -4.609511e-01 -3.588602e-01 2.856589e+00
1.974100e+00 7.836655e-01 6.036655e-01 1.000000e+00 1.318319e-20 1.511870e-10 -4.836983e-01 -3.816074e-01 2.909245e+00
1.974100e+00 7.836655e-01 6.186655e-01 1.000000e+00 1.007708e-20 1.400944e-10 -5.059236e-01 -4.038327e-01 2.965843e+00
1.974100e+00 7.836655e-01 6.336655e-01 1.000000e+00 7.664307e-21 1.291981e-10 -5.268544e-01 -4.247635e-01 3.025110e+00
1.974100e+00 7.836655e-01 6.486655e-01 1.000000e+00 5.827844e-21 1.187564e-10 -5.459871e-01 -4.438962e-01 3.085822e+00
1.974100e+00 7.836655e-01 6.636655e-01 1.000000e+00 4.447601e-21 1.089525e-10 -5.630689e-01 -4.609780e-01 3.146829e+00
1.974100e+00 7.836655e-01 6.786655e-01 1.000000e+00 3.417061e-21 9.989652e-11 -5.780484e-01 -4.759575e-01 3.207071e+00
1.974100e+00 7.836655e-01 6.936655e-01 1.000000e+00 2.649038e-21 9.163656e-11 -5.910146e-01 -4.889237e-01 3.265605e+00
1.974100e+00 7.836655e-01 7.086655e-01 1.000000e+00 2.075682e-21 8.417469e-11 -6.021393e-01 -5.000484e-01 3.321623e+00
1.974100e+00 7.836655e-01 7.236655e-01 1.000000e+00 1.645940e-21 7.748552e-11 -6.116319e-01 -5.095410e-01 3.374472e+00
1.974100e+00 7.836655e-01 7.386655e-01 1.000000e+00 1.322242e-21 7.153234e-11 -6.197082e-01 -5.176173e-01 3.423676e+00
1.974100e+00 7.836655e-01 7.536655e-01 1.000000e+00 1.077276e-21 6.627786e-11 -6.265722e-01 -5.244813e-01 3.468938e+00
1.974100e+00 7.836655e-01 7.686655e-01 1.000000e+00 8.911561e-22 6.168528e-11 -6.324068e-01 -5.303159e-01 3.510138e+00
1.974100e+00 7.836655e-01 7.836655e-01 1.000000e+00 7.488660e-22 5.769950e-11 -6.373705e-01 -5.352796e-01 3.547303e+00
1.974100e+00 7.836655e-01 7.986655e-01 1.000000e+00 6.369948e-22 5.416199e-11 -6.415979e-01 -5.395070e-01 3.580578e+00
1.974100e+00 7.986655e-01 1.986655e-01 1.000000e+00 5.440873e-22 5.096805e-11 -6.459183e-01 -5.438274e-01 3.615334e+00
1.974100e+00 7.986655e-01 2.136655e-01 1.000000e+00 6.369948e-22 5.416199e-11 -6.415979e-01 -5.395070e-01 3.580578e+00
1.974100e+00 7.986655e-01 2.286655e-01 1.000000e+00 7.570050e-22 5.783878e-11 -6.365306e-01 -5.344397e-01 3.541840e+00
1.974100e+00 7.986655e-01 2.436655e-01 1.000000e+00 9.151071e-22 6.211713e-11 -6.305820e-01 -5.284911e-01 3.499018e+00
1.974100e+00 7.986655e-01 2.586655e-01 1.000000e+00 1.124047e-21 6.703817e-11 -6.235944e-01 -5.215035e-01 3.452136e+00
1.974100e+00 7.986655e-01 2.736655e-01 1.000000e+00 1.400982e-21 7.263483e-11 -6.153872e-01 -5.132963e-01 3.401371e+00
1.974100e+00 7.986655e-01 2.886655e-01 1.000000e+00 1.769617e-21 7.894420e-11 -6.057607e-01 -5.036698e-01 3.347069e+00
1.974100e+00 7.986655e-01 3.036655e-01 1.000000e+00 2.262622e-21 8.600403e-11 -5.945055e-01 -4.924146e-01 3.289745e+00
1.974100e+00 7.986655e-01 3.186655e-01 1.000000e+00 2.924387e-21 9.384127e-11 -5.814216e-01 -4.793307e-01 3.230077e+00
1.974100e+00 7.986655e-01 3.336655e-01 1.000000e+00 3.813819e-21 1.024560e-10 -5.663488e-01 -4.642579e-01 3.168884e+00
1.974100e+00 7.986655e-01 3.486655e-01 1.000000e+00 5.006411e-21 1.118036e-10 -5.492112e-01 -4.471203e-01 3.107108e+00
1.974100e+00 7.986655e-01 3.636655e-01 1.000000e+00 6.593950e-21 1.217787e-10 -5.300722e-01 -4.279813e-01 3.045798e+00
1.974100e+00 7.986655e-01 3.786655e-01 1.000000e+00 8.679098e-21 1.322048e-10 -5.091931e-01 -4.071022e-01 2.986088e+00
